,conversion
11060804,0
5940358,0
5184908,0
7441793,0
10491700,0
192256,0
13367200,0
7982087,0
5479049,0
12928282,0
9099034,0
4852155,0
4736550,0
10994361,0
3200720,0
750012,0
11328621,0
1530133,0
871511,0
6060685,0
2645852,0
10653025,0
3733500,0
816695,0
11506789,0
41875,0
12830150,0
12770958,0
150081,0
13100388,0
10936207,0
3728146,0
11519719,0
13000160,0
3422541,0
7344481,0
9915206,0
8021412,0
2941019,0
5550641,0
2628985,0
9784355,0
3417477,0
8564807,0
8482038,0
6695909,0
2483987,0
8544728,0
7053711,0
6516254,0
9790929,0
5917183,0
12335438,0
5271136,0
4452210,0
9253063,0
13638850,0
688315,0
11480535,0
1767311,0
441940,0
12766555,0
5825868,0
6016898,0
5704514,0
1099984,0
8877943,0
3115064,0
11710717,0
3085245,0
4706132,0
1090515,0
9241703,0
8696127,0
1466307,0
8543267,0
10661672,0
5032524,0
8738435,0
2727887,0
4635270,0
4994159,0
13485113,0
2587372,0
2043273,0
2357927,0
1021745,0
598969,0
13034500,0
3337558,0
2917836,0
8224184,0
5234682,0
6937730,0
870326,0
10915395,0
11245374,0
12832770,0
13915163,0
878326,0
13316662,0
6762581,0
323780,1
5173247,0
3762911,0
3734594,0
12720558,0
9572240,0
7572573,0
1527181,0
4665563,0
2732382,0
10600591,0
13964682,0
12929546,0
7794274,0
7980653,0
2781964,0
7062640,0
1122849,0
403170,0
11989030,0
11026696,0
11231843,0
4587288,0
11552884,0
13017000,0
6615039,0
8976206,0
12874380,0
7271761,0
9442811,0
12198878,0
2556006,0
12127024,0
7138072,0
1000527,0
4765394,0
11748222,0
10496411,0
2654494,0
11536509,0
8581100,0
13705244,0
13416120,0
4488903,0
3662086,0
331619,0
9234530,0
9404773,0
10807772,0
10481247,0
8224181,0
872845,0
5640312,0
4679111,0
3720434,0
13684175,0
4763993,0
7105019,0
192151,0
11630248,0
5671463,0
10911853,0
12272010,0
10253501,0
6651344,0
8909581,0
7192183,0
10000710,0
8953729,0
9857793,0
12732391,0
8901515,0
13619304,0
9616029,0
12466312,0
4153497,0
9073503,0
12373846,0
4699394,0
5984060,0
12244161,0
7466547,0
6088051,0
1487406,0
7708128,0
4621626,0
6045763,0
5389277,0
433245,0
13676069,0
13337791,0
12113981,0
3248411,0
525431,0
12162393,0
10918809,0
7839511,0
12528269,0
12484285,0
8512268,0
7246990,0
12936320,0
5845417,0
13974327,0
6321326,0
10152009,0
4356154,0
8542011,0
11702168,0
10017702,0
13207862,0
10821422,0
13624877,0
11787216,0
9010577,0
9406528,0
1548157,0
7091905,0
2349803,0
6489884,0
8774797,0
7447025,0
1894904,0
12363332,0
13673832,0
7032650,0
5130831,0
6705600,0
12335787,0
3653098,0
1895608,0
12871507,0
2857249,0
3164447,0
12061482,0
12630657,0
11557389,0
4968552,0
714073,0
12497441,0
9193861,0
964514,0
9484010,0
8308470,0
5771569,0
13774787,0
9727441,0
8575750,0
8302122,0
12535810,0
10195760,0
1377357,0
13857458,0
5894339,0
11652118,0
9810432,0
9799310,0
7076241,0
8533113,0
11727265,0
1376029,0
3685590,0
12466690,0
4546023,0
12533603,0
161090,0
936020,0
3022032,0
5261055,0
6887558,0
1843304,0
588319,0
987665,0
3223430,0
12356278,0
3048029,0
10179940,0
5038583,0
7576472,0
13759279,0
5540055,0
5102892,0
13202139,0
11197908,0
12164233,0
13767973,0
949436,0
3393888,0
7874969,0
8318111,0
13821361,0
3637853,0
12626498,0
9066659,0
11020981,0
9898014,0
11403582,0
12555978,0
11142721,0
12312192,0
7039235,0
9117829,0
3399846,0
11336909,0
5181804,0
10136323,0
7359311,0
11559616,0
2863974,0
8270228,0
2750994,0
8851777,0
9713679,0
931726,0
10526286,0
2620095,0
9576603,0
5868497,0
13049368,0
5952763,0
1856109,0
8661392,0
4079133,0
5236244,0
4879679,0
13396016,0
6563711,0
4933084,0
2319096,0
12301628,0
7452927,0
2287886,0
9861486,0
4415254,0
9468881,0
1111227,0
13940947,0
1316174,0
9605810,0
3962032,0
6987411,0
7287893,0
3610345,0
9364103,0
1369397,0
11767945,0
941660,0
5667100,0
11305692,0
12825916,0
7256714,0
12360670,0
3945925,0
628159,0
5715029,0
12300677,0
3106384,0
12383475,0
5724620,0
9780905,0
13280892,0
1866435,0
7286180,0
3188745,0
4816426,0
8457774,0
9032176,1
2336952,0
867969,0
7608502,0
8628101,0
5317481,0
4848389,0
4978863,0
8777391,0
5708350,0
4462870,0
7376767,0
5007143,0
3982544,0
6404735,0
11729269,0
9270150,0
662727,0
2103249,0
941607,0
6435132,0
8044419,0
4592968,0
1681066,0
2702275,0
8655064,0
12136351,0
11679215,0
3479984,0
13145924,0
2175438,0
3856048,0
12572118,0
7462855,0
2711822,0
5494388,0
9357054,0
3449273,0
8399846,0
2777273,0
11943597,0
5298342,0
439739,0
12819142,0
8352771,0
4059693,0
7613700,0
3480826,0
13971849,0
1363327,0
10375895,0
4636828,0
13170641,0
2503480,0
12008995,0
9249127,0
7620851,0
6776896,0
7930058,0
3607188,0
5347388,0
9692448,0
13217657,0
10804159,0
12140388,0
3440034,0
1723583,0
9332124,0
2521696,0
7071869,0
10321653,0
3056025,0
1876102,0
9469158,0
12108129,0
10489095,0
2975708,0
13332076,0
8872415,0
10186419,0
2295720,0
695683,0
7346103,0
6897631,0
1182974,0
6600885,0
4161042,0
1249139,0
832611,0
9868766,0
2677315,0
6639785,0
13903904,0
3211105,0
2227926,0
1565139,0
2906140,0
1930306,0
383602,0
6709975,0
5628283,0
10421304,0
1750836,0
8356302,0
5961480,0
5778782,0
4570429,0
9974479,0
3706903,0
9584268,0
3686281,0
10633743,0
386120,0
11005058,0
5673579,0
11660461,0
2812396,0
10172269,0
7217617,0
8371277,0
6892865,0
11338166,0
11797842,0
2420493,0
13751912,0
5548518,0
10247476,0
10864866,0
13316637,0
8876075,0
9057047,0
6777624,0
11911106,0
10928795,0
7290372,0
10472064,0
11547501,0
13196062,0
13283699,0
4824209,0
8838040,0
2816933,0
8433487,0
3527894,0
5938885,0
10821146,0
2140653,0
2493641,0
10659496,0
5885597,0
10992442,0
4701851,0
9615544,0
11343007,0
9788508,0
5609507,0
10659350,0
8134402,0
1203813,0
1980116,0
8574234,0
8305637,0
11381985,0
10746223,0
6258823,0
3406192,0
12570763,0
5686251,0
7268684,0
4590625,0
12907863,0
9523543,0
2400103,0
6623660,0
9537296,0
11731473,0
12718549,0
4141281,0
5229583,0
13336909,0
12384061,0
460289,0
7494742,0
2058235,0
9514265,0
7503997,0
2622995,0
3449970,0
9072161,0
1556017,0
7462721,0
4380789,0
6464505,0
10869422,0
13649337,0
3916027,0
1445858,0
8931436,0
12694570,0
6929022,0
1474704,0
12638527,0
9072915,0
10061424,0
7439806,0
4892248,0
10981693,0
13760301,0
7248478,0
10241312,0
11621946,0
160346,0
2752879,0
9412402,0
7710526,0
8840201,0
8814608,0
7550575,0
3317527,0
968738,0
9208376,0
11310018,0
11848457,0
3108501,0
8286949,0
12517052,0
8142074,0
12922038,0
7448769,0
1815719,0
4647759,0
7523827,0
9336868,0
11221373,0
5809530,0
11577142,0
4688673,0
7758590,0
2244336,0
4745708,0
10145689,0
11545300,0
737502,0
3533351,0
11810595,0
4062120,0
2476996,0
8092030,0
11520427,0
13416559,0
2205634,0
6575002,0
10095306,0
12535275,0
4692173,0
10992596,0
3824778,0
5166489,0
10039261,0
6006586,0
8099452,0
13612329,0
12685938,0
2452839,0
11699817,0
9792985,0
9179841,0
13422502,0
11149376,0
5970660,0
5969829,0
611352,0
1202216,0
3886397,0
12940553,0
13454335,0
12468006,0
1563326,0
8188034,0
4653213,0
8812785,0
9265190,0
9509668,0
2158447,0
4097805,0
6011939,0
1802238,0
4187084,0
5905791,0
10850036,0
2454607,0
3599728,0
3347413,0
3607542,0
6637253,0
12724322,0
7604925,0
7829442,0
12551417,0
2817479,0
6924099,0
8094916,0
4391589,0
4089380,0
9071957,0
3933216,0
12551700,0
10678614,0
1014438,0
2493285,0
12462618,0
2747702,0
2021147,0
11332398,0
5000200,0
12594321,0
7483493,0
11864395,0
3284567,0
6842699,0
4440815,0
13589559,0
3550995,0
1218890,0
13133664,0
4361586,0
7051693,0
8788419,0
568073,0
8036052,0
2166745,0
12629732,0
8184194,0
4939180,0
12014937,0
6339519,0
4876428,0
8057595,0
3174818,0
10079817,0
4769533,0
5731482,0
12375276,0
7611840,0
6419815,0
82821,0
5212976,0
6863164,0
4288257,0
9384892,0
5339393,0
13200927,0
10201920,0
11356982,0
10167644,0
1503832,0
10338073,0
10715981,0
8287734,0
4354369,0
13534188,0
9944992,0
6418595,0
11267337,0
3197485,0
11134663,0
9051342,0
4919852,0
5367084,0
4143202,0
1921560,0
9020674,0
4573371,0
583540,0
7093657,0
12997594,0
3103593,0
11033466,0
12753949,0
2712076,0
6502502,0
8882941,0
9882716,0
3501994,0
2793929,0
13154249,0
3277715,0
5399643,0
4354579,0
7296376,0
9418630,0
2854738,0
13207102,0
10746564,0
9339929,0
5477547,0
10419926,0
9532278,0
4446900,0
3328713,0
13963437,0
1580831,0
8909443,0
9927924,0
2295884,0
278161,0
7997333,0
6393060,0
7049441,0
10210114,0
7956283,0
3778661,0
12431201,0
8388922,0
10041912,0
4035079,0
3377443,0
11008978,0
7072348,0
4298136,0
4346985,0
11135786,0
13632395,0
2254358,0
2045331,0
8776765,0
5101108,0
8816151,0
5883961,0
143614,0
581226,0
5236090,0
3142044,0
6905143,0
5834454,0
812782,0
1659761,0
1432318,0
4667602,0
1625180,0
12567094,0
8090645,0
13560614,0
8494054,0
5784187,0
3018896,0
4879986,0
6354990,0
12275124,0
8732534,0
9541480,0
11004540,0
5292949,0
6666131,0
12115270,0
6196557,0
3194220,0
11372123,0
5388482,0
9041357,0
8557207,0
13812119,0
6874700,0
12674779,0
13038765,0
7211680,0
2284064,0
792241,0
10578242,0
1866939,0
9021359,0
10353068,0
4067109,0
4446395,0
1206176,0
7784051,0
13140324,0
7911519,0
4631068,0
8141152,0
4021534,0
13467955,0
3598101,0
3745340,0
13072746,0
4979244,0
11306735,0
10422023,0
12326130,0
11654628,0
6201568,0
6681297,0
4503082,0
9124136,0
7275855,0
10882263,0
3900380,0
5855728,0
4888593,0
1184348,0
12642212,0
5498553,0
6942450,0
5328096,0
1972738,0
5474214,0
1846016,0
8748879,0
9773000,0
11533808,0
8650403,0
12028644,0
2276583,0
1511265,0
8935453,0
2420027,0
5776953,0
6436141,0
12849295,0
3345882,0
2750791,0
13061533,0
10027138,0
11326880,0
13219123,0
4193496,0
10663036,0
11103481,0
13513064,0
4414972,0
10109413,0
7935530,0
151843,0
10781137,0
9938411,0
10051054,0
6111286,0
9578502,0
7603522,0
2822751,0
1234555,0
5243412,0
7008862,0
3079996,0
10713664,0
4011391,0
7656804,0
12200404,0
5714348,0
11063783,0
10635968,0
9025379,0
10433936,0
883778,0
5942346,0
2770626,0
12915942,0
11432962,0
5024695,0
6892716,0
3048400,0
3842452,0
3582879,0
9929012,0
9858739,0
9311821,0
2265993,0
10202065,0
3119894,0
9599532,0
8238822,0
1408122,0
4072038,0
6573743,0
8657800,0
6270528,0
7667534,0
10591132,0
12966257,0
5994722,0
11474304,0
3395355,0
7084552,0
12373567,0
8450972,0
6450838,0
8956461,0
9601958,0
7094343,0
9703150,0
6122650,0
2049970,0
13122500,0
4638082,0
10704482,0
9515964,0
1243355,0
5804463,0
3761720,0
9885930,0
11396355,0
10815956,0
8272852,0
441267,0
2071531,0
1142644,0
6880623,0
13685935,0
5804592,0
9617152,0
13487655,0
13333370,0
8210100,0
12126451,0
12697004,0
2201377,0
10064342,0
1245783,0
7929000,0
12646329,0
4971405,0
2538777,0
9203587,0
13879553,0
9920639,0
11057979,0
8010253,0
8444689,0
11114401,0
9502551,0
4679984,0
6269307,0
6845565,0
12322428,0
9516065,0
13902227,0
162891,0
7857111,0
11074611,0
3822561,0
11986990,0
9361060,0
1177128,0
3769384,0
7392222,0
9168395,0
5199207,0
3445788,0
3715266,0
5214201,0
10825673,0
863503,0
9431318,0
662640,0
6875270,0
2983774,0
8386136,0
10110417,0
11000644,0
5224983,0
7658293,0
11078245,0
12007282,0
13449572,0
857158,0
2853573,0
2518549,0
7377512,0
55912,0
13762773,0
8207863,0
11897611,0
597051,0
8073869,0
8086782,0
2081245,0
784475,0
104928,0
7485581,0
9562714,0
10119715,0
12575418,0
6966333,0
10579529,0
4691700,0
3382355,0
7084817,0
11679879,0
343273,0
6225202,0
2001547,0
9315967,0
1433679,1
1514881,0
4759209,0
3336513,0
9344153,0
13900883,0
306237,0
5664609,0
331170,0
6356367,0
1123186,0
6776727,0
5648853,0
2725843,0
9214393,0
4610588,0
1982005,0
1716443,0
1145975,0
11989974,0
5824570,0
7567647,0
11024847,0
5544397,0
510049,0
820810,0
5948919,0
5874786,0
8078227,0
13546333,0
4927165,0
6335313,0
6422492,0
7747410,0
9191073,0
1955699,0
10583150,0
8130692,0
5755127,0
8481515,0
2022003,0
926911,0
8527835,0
6226193,0
2329654,0
12767684,0
2829894,0
10416686,0
13461971,0
8532842,0
8985826,0
13762870,0
1136724,0
7965775,0
8610309,0
8829466,0
4892561,0
5202663,0
13813171,0
3433296,0
4382985,0
9628441,0
12519528,0
8264598,0
4197186,0
5593674,0
5128815,0
10089660,0
12697914,0
2224348,0
13973240,0
11757596,0
2990203,0
12249772,0
2496817,0
4345372,0
999630,0
13365075,0
5500118,0
7235982,0
6156383,0
834675,0
8347140,0
6375638,0
10210316,0
1309517,0
6363155,0
2324183,0
12037579,0
413710,0
8013712,0
6215633,0
11740774,0
6311740,0
13135920,0
1614877,0
570108,0
4910903,0
9848659,0
5780686,0
4200470,0
9093999,0
2180239,0
3399955,0
9121462,0
3234350,0
1668157,0
4809499,0
6840131,0
8349425,0
4067105,0
2129580,0
11755028,0
13748915,0
3257008,0
3212,0
6098353,0
7914489,0
11726653,0
6808070,0
12839646,0
12412822,0
699374,0
3776510,0
3191681,0
9470456,0
2849032,0
5001295,0
4400652,0
13070780,0
9289267,0
11065031,0
13247204,0
13027880,0
2067745,0
12413658,0
13243373,0
7591677,0
7514558,0
3701055,0
447520,0
3956254,0
12356561,0
4272340,0
6370026,0
8428310,0
4481996,0
13115449,0
11574380,0
7473787,0
3812916,0
12461189,0
7334632,0
3259749,0
13043142,0
3583435,0
13472815,0
10516132,0
778586,0
12740791,0
1350976,0
10531739,0
10503130,0
12095897,0
5427468,0
6211799,0
7153832,0
12525216,0
360003,0
4565976,0
5164981,0
1750098,0
11594487,0
3351127,0
13424064,0
4829091,0
5529425,0
5638527,0
7965314,0
9602742,0
8416962,0
12634133,0
5048486,0
11165445,0
1097972,0
422977,0
10289470,0
6694721,0
12855496,0
13685234,0
12132262,0
829600,0
6714047,0
11032235,0
4748972,0
13677632,1
6795673,0
11341747,0
10353939,0
7023724,0
7906578,0
4926238,0
1681803,0
10965381,0
11307747,0
13246242,0
9032816,0
1015065,0
8248158,0
7746725,0
7645037,0
10178010,0
6335238,0
12739890,0
13395698,0
6733477,0
11929910,0
1268663,0
13931101,0
12021918,0
12993473,0
4344931,0
9101707,0
8944058,0
3446011,0
1070255,0
2186337,0
13403546,0
3147685,0
5479346,0
13555204,0
10442147,0
3009248,0
2598523,0
1418169,0
9782936,0
12110174,0
8293722,0
4166488,0
11546507,0
9322487,0
8325194,0
2276795,0
4374213,0
3693947,0
5729627,0
8453193,0
9298538,0
9829440,1
3475013,0
13194429,0
12723393,0
3807395,0
6328868,0
4175926,0
2485042,0
3879922,0
11720640,0
6901758,0
5619055,0
10307242,0
6538537,0
7708285,0
371914,0
9568959,0
6565736,0
12414370,0
3609935,0
12171918,0
1293034,0
5779439,0
9618308,0
7584871,0
3818459,0
10395874,0
11904713,0
5429751,0
9814894,0
5868716,0
4288673,0
8257077,0
10393748,0
5909586,0
886789,0
4441771,0
13038797,0
2874704,0
6278500,0
12162898,0
9576909,0
11290952,0
110179,0
3299796,0
12191284,0
2867658,0
4499680,0
10778359,0
13543733,0
137944,0
5659260,0
7645466,0
5854490,0
1445971,0
10488626,0
12683345,0
11235744,0
7261326,0
6354741,0
6552357,0
2809683,0
196916,0
12372938,0
9874553,0
5635444,0
8527255,0
6207039,0
13853233,0
3735507,0
11407924,0
4345996,0
12580663,0
4542803,0
6961375,0
4315197,0
13242143,0
6415760,0
7502226,0
13219822,0
5811854,0
9784308,0
5338205,0
10186454,0
4845091,0
8882970,0
1474671,0
9559253,0
4705865,0
12122927,0
5820067,0
13631488,0
5529685,0
2225554,0
10250411,0
8414942,0
7672279,0
8679225,0
11788936,0
1084772,0
6521459,0
10227381,0
2645167,0
8786146,0
13856997,0
980362,0
11166649,0
1221944,0
9990148,0
5947390,0
179190,0
5089314,0
1149856,0
10681215,0
3426803,0
2536080,0
7692451,0
12445205,0
11407621,0
9159514,0
12532249,0
11445074,0
11424436,0
2391777,0
5894190,0
13436042,0
3667382,0
11863883,0
9307105,0
11909562,0
7048392,0
7772034,0
8377275,0
11844173,0
1184400,0
1112088,0
1546452,0
9471819,0
11737269,0
5002665,0
8448236,0
4520915,0
9203467,0
784381,0
5599897,0
9152911,0
9214387,0
9695070,0
4481523,0
2971615,0
11639906,0
9306459,0
675792,0
344111,0
4538156,0
9629735,0
7190156,0
13886456,0
12090033,0
5419785,0
2871564,0
8779727,0
9499932,0
11849796,0
12277233,0
8951230,0
1654462,0
12410281,0
12597928,0
3982221,0
6608715,0
5597369,0
8666029,0
4333434,0
5547891,0
8603599,0
1439551,0
2278204,0
5549601,0
9035071,0
6511207,0
231108,1
2017255,0
3567230,0
10850095,0
12163022,0
9890046,0
5417284,0
8757488,0
634294,0
9919753,0
9430838,0
1589809,0
13744511,0
5050731,0
6290272,0
12624036,0
3118630,0
12593998,0
13763139,0
11449076,0
8993576,0
6554051,0
8059826,0
1573027,0
12554666,0
4019522,0
9709969,0
5089504,0
2585674,0
9324527,0
13518596,0
6474879,0
12623231,0
13139535,0
13254861,0
3636008,0
1190020,0
5907536,0
3945515,0
2028419,0
40798,0
4901458,0
1832154,0
9668442,0
3480753,0
4400771,0
6778708,0
3816524,0
411726,0
61152,0
12635878,0
11794620,0
11680115,0
7307407,0
10131716,0
2761060,0
12364165,0
3912957,0
9191598,0
2115525,0
2631608,0
1575162,0
1216527,0
5668861,0
3719524,0
12094167,0
4996544,0
1882125,0
10580022,0
9800749,0
2224412,0
2920037,0
4664554,0
8400521,0
7241386,0
7990250,0
9229966,0
11841081,0
11834274,0
3196191,0
12281552,0
4587397,0
7066901,0
10597342,0
3236991,0
12712789,0
3647131,0
7891840,0
6916111,0
12113347,0
6606311,0
10588203,0
8868838,0
593365,0
5633118,0
12256113,0
8794140,0
580399,0
13867142,0
5495548,0
506283,1
1293106,0
1924055,0
10711070,0
5701173,0
6957128,0
5096437,0
3955125,1
9507098,0
13012406,0
8047296,0
6343282,0
1130214,0
3052938,0
6777099,0
2670424,0
801720,0
7406424,0
10756998,0
8235722,0
2832359,0
2127083,0
10509334,0
3518798,0
4107331,0
2249023,0
1495674,0
7208641,0
2403876,0
3103344,0
6150854,0
8523265,0
605351,0
5440264,0
4462536,0
2921880,0
8770818,0
7472924,0
3923027,0
13212094,0
5283347,0
11458782,0
10045187,0
2554284,0
4726867,0
7452606,0
10161580,0
2938384,0
13030975,0
5603583,0
13065010,0
752283,0
1533116,0
12259664,0
9035353,0
10118123,0
13724263,0
6043410,0
8043378,0
1356786,0
8037104,0
6009493,0
2193293,0
10485575,0
10612762,0
3276799,0
5939899,0
12807576,0
2354570,0
7146390,1
2261161,0
12659722,0
8975936,0
3929169,0
5057548,0
7352492,0
9142669,0
7671076,0
11331464,0
947825,0
13703832,0
2806054,0
1948931,0
6826582,0
9479232,0
2236817,0
12230799,0
2355455,0
10420435,0
13416186,0
13638076,0
704435,0
6917284,0
13245910,0
5165597,0
909227,0
4195676,0
11321593,0
2290523,0
7872632,0
3701792,0
1718200,0
1298371,0
7192817,0
7933737,0
8708835,0
11801431,0
6129217,0
710782,0
173251,0
12171073,0
1366200,0
12691809,0
6328401,0
3409827,0
7367515,0
3415905,0
13519702,0
4116373,0
292460,0
2103525,0
1870052,0
12213639,0
10225205,0
6186590,0
7689205,0
12781531,0
2090064,0
8552101,0
7830781,0
7907750,0
13547242,0
4890239,0
7610965,0
12882598,0
7699936,0
10378754,0
177896,0
2861468,0
5190740,0
5521104,0
11990534,0
10567646,0
10297361,0
11633903,0
13344034,0
4269866,0
9117922,0
9917359,0
6675852,0
446653,0
12884468,0
7857788,0
9888344,0
10030988,0
1788044,1
9367672,0
1609330,0
13009329,0
6687920,0
9549999,0
9792414,0
6962880,0
9141883,0
4911057,0
11744252,0
12259721,0
10082844,0
7771332,0
5557050,0
1433763,0
10333780,0
11729948,0
995383,0
11370222,0
698025,0
7360028,0
2327043,0
9575467,0
2300934,0
10808178,0
6583042,0
7483378,0
5936157,0
1597168,0
3585656,0
7844075,0
8867396,0
10516844,0
10034409,0
8295709,0
3929099,0
5445396,0
12947638,0
2349089,0
372204,0
1486964,0
11665341,0
13949327,0
9391319,0
337620,0
9544338,0
10874887,0
7741264,0
11158661,0
1135714,0
11137883,0
4853973,0
13227731,0
8338830,0
12725603,0
6044366,0
6108043,0
6708240,0
4912804,0
7466615,0
4417320,0
8318942,0
10019532,0
1350515,0
1498143,0
12375689,0
2915107,0
7228676,0
1499971,0
13887852,0
5470277,0
3924960,0
9572487,0
4491354,0
12288218,0
4662103,0
11474109,0
12129219,0
7534885,0
3116872,0
13329033,0
4124395,0
4322312,0
8456180,0
248880,0
13163429,0
74629,0
8394231,0
8590463,0
9839692,0
10569948,0
11621058,0
2726166,0
1739335,0
8038037,0
13632124,0
69505,0
8104332,0
897246,0
9530260,0
226190,0
1828936,0
10259460,0
12434400,0
8645890,0
3009015,0
6680530,0
7438883,0
1992333,0
2576211,0
8405595,0
7160947,0
190544,0
12052819,0
1105447,0
12824245,0
11194971,0
7641032,0
6111548,0
5750661,0
11546933,0
12869046,0
6127500,0
13577773,0
6079552,0
2752375,0
10882895,0
10619470,0
2623864,0
10268219,0
11827782,0
7391089,0
12895693,0
10024693,0
13658128,0
10957735,0
8446724,0
4961758,0
6377465,0
7973153,0
7059427,0
4577324,0
7212255,0
7829261,0
12830491,0
3122023,0
6201717,0
8948221,0
1441314,0
8901318,0
12713035,0
8629214,0
7341803,0
7854663,0
5394957,0
8793415,0
9459460,0
12644795,0
9460529,0
11911171,0
12256578,0
12898782,0
10316165,0
7680976,0
3891603,0
7236157,0
3405193,0
5770580,0
13462433,0
8952930,0
1746715,0
10299103,0
12454501,0
1255131,0
13831827,0
907734,0
10111277,0
9106155,0
2505412,0
8740397,0
7981872,0
10912895,0
4808107,0
7892143,0
10162724,0
1357556,0
4462678,0
4026407,0
7096703,0
6007241,0
8195580,0
13487911,0
4185935,0
114832,0
6339325,0
10985809,0
7509075,0
13356817,0
3538694,0
4674858,0
4776112,0
5268203,0
11367720,0
7703599,0
12315049,0
13492556,0
1175425,0
7774436,0
5472720,0
3365689,0
11650748,0
365353,0
12979428,0
3767523,0
5187026,0
10904926,0
592703,0
4343016,0
9768668,0
5774126,0
990100,0
6472215,0
9275472,0
172605,0
7975220,0
7777763,0
5105909,0
7552111,0
7741835,0
4638881,0
9081322,0
497723,0
8922816,0
12807392,0
10389586,0
10111092,0
7389160,0
11527011,0
13513917,0
6822508,0
10883904,0
3093127,0
5365893,0
2925357,0
2312677,0
12189814,0
12187778,0
12652842,0
2621766,0
2350572,0
7403842,0
10726654,0
8606393,0
10067685,0
292780,0
9989801,0
3737127,0
4181955,0
12013132,0
11923741,0
13704123,0
3763426,0
4639786,0
5881290,0
5434656,0
8360942,0
6505489,0
13023502,0
1459726,0
723604,0
13912327,0
5744598,0
13844174,0
5388106,0
8418193,0
11374850,0
12765865,0
13311810,0
12523353,0
4984446,0
1436352,0
11642578,0
7576024,0
5213894,0
9133714,0
380041,0
3641792,0
9220332,0
10475581,0
13613015,0
8890099,0
2000328,0
389990,0
10902846,0
12805907,0
8844795,0
1876944,0
11877151,0
